compound_id,name,mono_mass,source_type,unit,median_content,min_content,max_content,iqr_content,n_foods_measured,n_total_foods
5918,beta-Chamigrene,204.187800768,Compound,mg/100g,0.7,0.7,0.7,0,1,561
5923,Cuparene,202.172150704,Compound,mg/100g,0.25,0.25,0.25,0,1,561
5928,Ligusticide,190.099379691,Compound,mg/100g,118.25,118.25,118.25,0,1,561
5933,Thujopsene,204.187800768,Compound,mg/100g,4.4,4.4,4.4,0,1,561
8769,3-Butylidene-1(3H)-isobenzofuranone,188.083729628,Compound,mg/100g,84.4,84.4,84.4,0,1,561
4726,N-Docosane,310.359951472,Compound,mg/100g,0.01,0.01,0.01,0,1,561
4728,N-Eicosane,282.328651344,Compound,mg/100g,0.01,0.01,0.01,0,1,561
5721,delta-Cadinol,222.198365457,Compound,mg/100g,0.55,0.25,0.85,0.3,2,561
6005,"1,2-Humulene epoxide",220.18271539,Compound,mg/100g,0.01,0.01,0.01,0,1,561
6011,"Cadina-1,4-diene",204.187800768,Compound,mg/100g,0.01,0.01,0.01,0,1,561
6016,Isogeranial,152.120115134,Compound,mg/100g,0.9,0.9,0.9,0,1,561
6017,Methylgeraniate,182.13067982,Compound,mg/100g,1.8,1.8,1.8,0,1,561
14540,"(2Z,4E,6E)-2,4,6,10-Farnesatetraene",204.187800768,Compound,mg/100g,0.01,0.01,0.01,0,1,561
14585,(R)-Citronellal,154.135765198,Compound,mg/100g,50.7,50.7,50.7,0,1,561
15574,T-Muurolol,222.198365454,Compound,mg/100g,2.25,2.25,2.25,0,1,561
16239,Methyl citronellate,184.146329884,Compound,mg/100g,22,22,22,0,1,561
17393,beta-Guaiene,204.187800768,Compound,mg/100g,0.01,0.01,0.01,0,1,561
17454,alpha-Cadinene,204.187800768,Compound,mg/100g,0.01,0.01,0.01,0,1,561
14118,(±)-Limonene,136.125200515,Compound,mg/100g,485.75,171.5,800,314.25,2,561
5369,cis-p-Menth-2-en-1-ol,154.135765198,Compound,mg/100g,20.2,20.2,20.2,0,1,561
5391,trans-p-Menth-2-en-1-ol,154.135765198,Compound,mg/100g,17.65,17.65,17.65,0,1,561
14555,(R)-alpha-Terpineol,154.135765198,Compound,mg/100g,48.5,48.5,48.5,0,1,561
14945,D-Linalool,154.135765198,Compound,mg/100g,309.05,309.05,309.05,0,1,561
6575,alpha-Himachalene,204.187800773,Compound,mg/100g,0.8,0.8,0.8,0,1,561
7641,"6,10,14-Trimethylpentadecan-2-one",268.276615774,Compound,mg/100g,0.15,0.15,0.15,0,1,561
11834,2-Undecanone,170.167065326,Compound,mg/100g,1.8,1.8,1.8,0,1,561
12135,Angelicin,186.031694053,Compound,mg/100g,3.4,3.4,3.4,0,1,561
2673,Heraclenol,304.094688244,Compound,mg/100g,0.37,0.37,0.37,0,1,561
3954,Isoimperatorin,270.089208936,Compound,mg/100g,0.3,0.3,0.3,0,1,561
6491,Pentatriacontane,492.563402304,Compound,mg/100g,0.018,0.018,0.018,0,1,561
11932,Apiole,222.089208936,Compound,mg/100g,1406.309,1.118,2811.5,1405.191,1,561
12291,"1,2,3,4-Tetramethoxy-5-(2-propenyl)benzene",238.120509064,Compound,mg/100g,1330.25,1330.25,1330.25,0,1,561
12670,Prangolarin,286.084123558,Compound,mg/100g,5.825,1.65,10,4.175,1,561
15998,"p-Mentha-1,3,8-triene",134.109550448,Compound,mg/100g,5.934,3.168,8.7,2.766,1,561
17375,Santene,122.109550448,Compound,mg/100g,7.05,7.05,7.05,0,1,561
5442,Norvaline,117.078978601,Compound,mg/100g,1.7,1.7,1.7,0,1,561
11501,Flazine methyl ether,322.095356946,Compound,mg/100g,0.034,0.034,0.034,0,1,561
21107,Dehydroxymethylflazine,278.069142196,Compound,mg/100g,0.038,0.038,0.038,0,1,561
7060,Viridiflorene,204.187800768,Compound,mg/100g,13.825,3.95,23.7,9.875,2,561
13277,Thymoquinone,164.083729628,Compound,mg/100g,3.8,3.8,3.8,0,1,561
13871,4-Isopropyl-2-methoxy-1-methylbenzene,164.120115134,Compound,mg/100g,4.675,3.25,6.1,1.425,2,561
15565,(+)-Aromadendrene,204.187800773,Compound,mg/100g,4.05,1.6,6.5,2.45,2,561
19009,Fenugreekine,663.109121631,Compound,mg/100g,18.25,18.25,18.25,0,1,561
12455,2-Methylbutyl acetate,130.099379692,Compound,mg/100g,0.3,0.3,0.3,0,1,561
15571,Globulol,222.198365454,Compound,mg/100g,3.3,3.3,3.3,0,1,561
16709,Cirsilineol,344.089602866,Compound,mg/100g,19.100714224,19.100714224,19.100714224,0,1,561
1539,Eupatorin,344.089602866,Compound,mg/100g,11.65035728,11.65035728,11.65035728,0,1,561
146,Jaceosidin,330.073952802,Compound,mg/100g,34.481428759,34.481428759,34.481428759,0,1,561
2422,Eupafolin,316.058302738,Compound,mg/100g,2.599615402,2.599615402,2.599615402,0,1,561
4897,cis-Linalol-oxide,170.13067982,Compound,mg/100g,0,0,0,0,1,561
5023,beta-Bergamotene,204.187800768,Compound,mg/100g,3,3,3,0,1,561
6270,gamma-Gurjunene,204.187800768,Compound,mg/100g,0.01,0.01,0.01,0,1,561
6365,"4,5-Dimethyl-2-ethylphenol",150.10446507,Compound,mg/100g,0,0,0,0,1,561
6366,"alpha,alpha-Dimethylbenzyl alcohol",136.088815006,Compound,mg/100g,0.01,0.01,0.01,0,1,561
6371,Cedranoxide,206.167065326,Compound,mg/100g,4.2,4.2,4.2,0,1,561
6372,cis-Pinane,138.140850576,Compound,mg/100g,0,0,0,0,1,561
6373,cis-Thujanol,154.135765198,Compound,mg/100g,13,13,13,0,1,561
6374,Elemenal,218.167065328,Compound,mg/100g,1.8,1.8,1.8,0,1,561
6375,Elemene,204.187800768,Compound,mg/100g,2,2,2,0,1,561
6377,Manoyl oxide,290.26096571,Compound,mg/100g,1.2,1.2,1.2,0,1,561
8082,2-Hexenal,98.073164942,Compound,mg/100g,0,0,0,0,1,561
9552,(+/-)-1-Hepten-3-ol,114.10446507,Compound,mg/100g,0,0,0,0,1,561
14799,2-Isopropyl-5-methylphenol acetate,192.115029756,Compound,mg/100g,0.01,0.01,0.01,0,1,561
14955,7-Acetoxy-7-methyl-3-methylene-1-octene,196.146329884,Compound,mg/100g,0,0,0,0,1,561
16933,alpha-Muurolene,204.187800773,Compound,mg/100g,2.5,2.5,2.5,0,1,561
1094,Umbelliferone,162.031694053,Compound,mg/100g,500,500,500,0,1,561
10875,1-(4-Methoxyphenyl)-2-propanone,164.083729628,Compound,mg/100g,73.1,73.1,73.1,0,1,561
12210,Isochavibetol,164.083729628,Compound,mg/100g,25,25,25,0,1,561
12557,4-Methoxybenzyl alcohol,138.068079564,Compound,mg/100g,92.5,92.5,92.5,0,1,561
14936,Abscisic acid,264.136159128,Compound,mg/100g,0.0224,0.0224,0.0224,0,1,561
21835,Luteolin 7-xyloside,418.089996796,Compound,mg/100g,158,158,158,0,1,561
7052,Flourine,37.99680641,Compound,mg/100g,1.2,1.2,1.2,0,1,561
